stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2218,,"American Dr At Viscount Rd",,  43.691717, -79.618838,,,0,,America/Toronto,1
2219,,"Cawthra Rd At Santee Gate",,  43.599250, -79.606741,,,0,,America/Toronto,1
2220,,"Cawthra Rd At Silver Creek Blvd",,  43.597208, -79.603926,,,0,,America/Toronto,1
2221,,"Cawthra Rd At Silver Creek Blvd",,  43.596900, -79.602991,,,0,,America/Toronto,1
2223,,"Aquitaine Ave East Of Glen Erin Dr",,  43.586707, -79.758189,,,0,,America/Toronto,1
2224,,"Aquitaine Ave At Montevideo Rd",,  43.590122, -79.755951,,,0,,America/Toronto,1
2225,,"Montevideo Rd At Barrisdale Dr",,  43.590487, -79.753069,,,0,,America/Toronto,1
2226,,"Montevideo Rd At Treviso Crt",,  43.586880, -79.749279,,,0,,America/Toronto,1
2227,,"Creditview Rd At Pickwick Dr",,  43.592394, -79.705150,,,0,,America/Toronto,1
2228,,"Meadowvale Town Centre Bus Terminal Platform C",,  43.583429, -79.759000,,,0,,America/Toronto,1
2229,,"Creditview Rd At Willow Way",,  43.590556, -79.702674,,,0,,America/Toronto,1
2230,,"Viscount Rd At American Dr",,  43.691470, -79.619028,,,0,,America/Toronto,1
2231,,"Dixie Rd At Khalsa Dr",,  43.676841, -79.676953,,,0,,America/Toronto,1
2232,,"Montevideo Rd At Arles Mews",,  43.578882, -79.754015,,,0,,America/Toronto,1
2233,,"Montevideo Rd At Neuchatel Rd",,  43.576740, -79.751644,,,0,,America/Toronto,1
2234,,"Montevideo Rd At Lorca Cres",,  43.578313, -79.749803,,,0,,America/Toronto,1
2235,,"Montevideo Rd At Atherly Cres",,  43.579705, -79.748585,,,0,,America/Toronto,1
2236,,"Glen Erin Dr At Windwood Dr",,  43.578561, -79.745315,,,0,,America/Toronto,1
2238,,"Windwood Dr At Townwood Crt",,  43.574240, -79.747782,,,0,,America/Toronto,1
2239,,"Windwood Dr At Starfield Cres",,  43.573024, -79.746098,,,0,,America/Toronto,1
2240,,"Windwood Dr At Paddle Rd",,  43.572192, -79.743366,,,0,,America/Toronto,1
2241,,"Windwood Dr At Bucklepost Cres",,  43.575334, -79.740861,,,0,,America/Toronto,1
2242,,"Windwood Dr At Glen Erin Dr",,  43.575925, -79.739759,,,0,,America/Toronto,1
2243,,"Windwood Dr At Featherhead Cres",,  43.577823, -79.737131,,,0,,America/Toronto,1
2244,,"Meadowvale Town Centre Bus Terminal Platform B",,  43.583609, -79.759033,,,0,,America/Toronto,1
2245,,"Windwood Dr At Wabukayne Crt",,  43.579561, -79.737107,,,0,,America/Toronto,1
2246,,"Windwood Dr At Cheega Crt",,  43.578311, -79.737269,,,0,,America/Toronto,1
2247,,"Windwood Dr At Glen Erin Dr",,  43.576280, -79.739306,,,0,,America/Toronto,1
2248,,"Windwood Dr West Of Glen Erin Dr",,  43.574632, -79.741668,,,0,,America/Toronto,1
2249,,"Windwood Dr At Bucklepost Cres",,  43.572450, -79.743089,,,0,,America/Toronto,1
2250,,"Windwood Dr At Oka Rd",,  43.573186, -79.746145,,,0,,America/Toronto,1
2251,,"Montevideo Rd At Valencia Rd",,  43.588912, -79.750736,,,0,,America/Toronto,1
2252,,"Britannia Rd W At Latimer Dr",,  43.608927, -79.698996,,,0,,America/Toronto,1
2253,,"Montevideo Rd At Atherly Cres",,  43.579707, -79.748771,,,0,,America/Toronto,1
2254,,"Montevideo Rd At Lorca Cres",,  43.578530, -79.749836,,,0,,America/Toronto,1
2255,,"Montevideo Rd At Neuchatel Rd",,  43.576863, -79.751332,,,0,,America/Toronto,1
2256,,"Montevideo Rd At Arles Mews",,  43.578500, -79.753688,,,0,,America/Toronto,1
2257,,"Montevideo Rd East Of Corfu Rd",,  43.580598, -79.752877,,,0,,America/Toronto,1
2258,,"Glen Erin Dr At Battleford Rd",,  43.582522, -79.753432,,,0,,America/Toronto,1
2259,,"Creditview Rd South Of Britannia Rd",,  43.595841, -79.709759,,,0,,America/Toronto,1
2260,,"Creditview Rd At Highbrook Ave",,  43.593949, -79.707272,,,0,,America/Toronto,1
2261,,"Montevideo Rd North Of Battleford Rd",,  43.586300, -79.748127,,,0,,America/Toronto,1
2262,,"Montevideo Rd At Eastridge Rd",,  43.587242, -79.749482,,,0,,America/Toronto,1
2263,,"Montevideo Rd At Barrisdale Dr",,  43.590709, -79.752842,,,0,,America/Toronto,1
2264,,"Aquitaine Ave West Of Montevideo Rd",,  43.589486, -79.756261,,,0,,America/Toronto,1
2265,,"Aquitaine Ave At Glen Erin Dr",,  43.586560, -79.758737,,,0,,America/Toronto,1
2266,,"Meadowvale Town Centre Bus Terminal Platform J",,  43.583898, -79.758828,,,0,,America/Toronto,1
2267,,"Cawthra Rd At Santee Gate",,  43.599291, -79.606418,,,0,,America/Toronto,1
2268,,"Bloor St At Cawthra Rd",,  43.600672, -79.610375,,,0,,America/Toronto,1
2269,,"Bloor St At Mississauga Valley Blvd",,  43.599241, -79.612638,,,0,,America/Toronto,1
2270,,"Eglinton Ave W At White Clover Way",,  43.580387, -79.682216,,,0,,America/Toronto,1
2271,,"Eglinton Ave W At Willow Creek Dr",,  43.583085, -79.679264,,,0,,America/Toronto,1
2272,,"Copenhagen Rd At Oslo Cres",,  43.591427, -79.769192,,,0,,America/Toronto,1
2273,,"Copenhagen Rd At Bendigo Circle",,  43.591862, -79.771970,,,0,,America/Toronto,1
2274,,"Copenhagen Rd At Joliette Cres",,  43.593816, -79.771108,,,0,,America/Toronto,1
2275,,"Copenhagen Rd At Tamar Mews",,  43.595012, -79.768524,,,0,,America/Toronto,1
2276,,"Copenhagen Rd At Fayette Circle",,  43.596275, -79.767049,,,0,,America/Toronto,1
2277,,"Copenhagen Rd At Derry Rd",,  43.595151, -79.763900,,,0,,America/Toronto,1
2278,,"Montevideo Rd At Gananoque Dr",,  43.594389, -79.762491,,,0,,America/Toronto,1
2279,,"Montevideo Rd At Estoril Rd",,  43.594788, -79.759485,,,0,,America/Toronto,1
2280,,"Montevideo Rd At Trondheim Cres",,  43.593799, -79.757894,,,0,,America/Toronto,1
2281,,"Montevideo Rd At Canberra Rd",,  43.591532, -79.758127,,,0,,America/Toronto,1
2282,,"Glen Erin Dr At Aquitaine Ave",,  43.586384, -79.759199,,,0,,America/Toronto,1
2283,,"Eglinton Ave W At Hurontario St",,  43.606361, -79.653067,,,0,,America/Toronto,1
2284,,"Aquitaine Ave East Of Montevideo Rd",,  43.593185, -79.755948,,,0,,America/Toronto,1
2286,,"Burnhamthorpe Rd E At Ponytrail Dr",,  43.633460, -79.590839,,,0,,America/Toronto,1
2289,,"Eglinton Ave West Of Kennedy Rd",,  43.614943, -79.644028,,,0,,America/Toronto,1
2290,,"Aquitaine Ave At Formentera Ave",,  43.584315, -79.761805,,,0,,America/Toronto,1
2291,,"Eglinton Ave W East Of Kingsbridge Garden Circle",,  43.605171, -79.654507,,,0,,America/Toronto,1
2292,,"Copenhagen Rd At Cadiz Cr",,  43.596213, -79.764696,,,0,,America/Toronto,1
2293,,"Glen Erin Dr At Meadowvale Town Ctr Circle",,  43.585128, -79.757082,,,0,,America/Toronto,1
2294,,"Rexdale Blvd At Queens Plate Dr",,  43.719077, -79.603991,,,0,,America/Toronto,1
2295,,"Copenhagen Rd At Fayette Circle",,  43.596576, -79.767039,,,0,,America/Toronto,1
2296,,"Aquitaine Ave At 2701 Aquitaine Ave",,  43.588169, -79.756895,,,0,,America/Toronto,1
2297,,"Aquitaine Ave At 2700 Aquitaine Ave",,  43.588390, -79.756494,,,0,,America/Toronto,1
2298,,"Montevideo Rd At Valencia Rd",,  43.588865, -79.750502,,,0,,America/Toronto,1
2300,,"Argentia Rd At Kitimat Rd",,  43.603782, -79.736340,,,0,,America/Toronto,1
2301,,"Argentia Rd At Mississauga Rd",,  43.601504, -79.738816,,,0,,America/Toronto,1
2302,,"Argentia Rd At Century Ave",,  43.600239, -79.741655,,,0,,America/Toronto,1
2303,,"Turner Valley Rd At Torquay Mews",,  43.597613, -79.741115,,,0,,America/Toronto,1
2304,,"Eglinton Ave E East Of Huron Heights Dr",,  43.614324, -79.644265,,,0,,America/Toronto,1
2305,,"Millcreek Dr At Surveyor Rd",,  43.590546, -79.742043,,,0,,America/Toronto,1
2306,,"Millcreek Dr North Of Surveyor Rd",,  43.591388, -79.744131,,,0,,America/Toronto,1
2307,,"Millcreek Dr At Millrace Crt",,  43.592491, -79.746140,,,0,,America/Toronto,1
2308,,"Millcreek Dr At 6715 Millcreek Dr",,  43.595095, -79.751302,,,0,,America/Toronto,1
2309,,"Millcreek Dr At 6660 Millcreek Dr",,  43.593990, -79.749437,,,0,,America/Toronto,1
2310,,"Millcreek Dr At Millrace Crt",,  43.592991, -79.747455,,,0,,America/Toronto,1
2311,,"Millcreek Dr South Of Millrace Crt",,  43.591843, -79.745361,,,0,,America/Toronto,1
2312,,"Millcreek Dr At Surveyor Rd",,  43.590676, -79.743230,,,0,,America/Toronto,1
2313,,"Turner Valley Rd West Of Mississauga Rd",,  43.597871, -79.739982,,,0,,America/Toronto,1
2314,,"Argentia Rd At Century Ave",,  43.599389, -79.742131,,,0,,America/Toronto,1
2315,,"Argentia Rd At Mississauga Rd",,  43.601129, -79.739121,,,0,,America/Toronto,1
2316,,"Argentia Rd At Kitimat Rd",,  43.603290, -79.736648,,,0,,America/Toronto,1
2317,,"Lakeshore Rd At Hazelhurst Rd",,  43.488057, -79.622915,,,0,,America/Toronto,1
2318,,"Creditview Rd At Willowvale Gdns",,  43.582832, -79.691705,,,0,,America/Toronto,1
2319,,"Winston Churchill Blvd North Of Lakeshore Rd",,  43.484320, -79.628798,,,0,,America/Toronto,0
2320,,"Airport Rd At Hull St",,  43.704205, -79.643022,,,0,,America/Toronto,1
2321,,"Airport Rd At Ripon St",,  43.706276, -79.645346,,,0,,America/Toronto,1
2322,,"Airport Rd At Victory Cres",,  43.707577, -79.647228,,,0,,America/Toronto,1
2323,,"Morning Star Dr At Collet Rd",,  43.710002, -79.649805,,,0,,America/Toronto,1
2324,,"Morning Star Dr At Lancaster Ave",,  43.712784, -79.647471,,,0,,America/Toronto,1
2325,,"Windwood Dr At Townwood Crt",,  43.574219, -79.747584,,,0,,America/Toronto,1
2326,,"Meadowvale Go Station Platform 3",,  43.596148, -79.755432,,,0,,America/Toronto,1
2327,,"Britannia Rd At Latimer Dr",,  43.609440, -79.698972,,,0,,America/Toronto,1
2328,,"Derry Rd At Danton Promenade",,  43.586351, -79.773581,,,0,,America/Toronto,1
2329,,"Winston Churchill Blvd At Deer Run",,  43.487499, -79.633105,,,0,,America/Toronto,0
2330,,"Millcreek Dr South Of Aquitaine Ave",,  43.595090, -79.752491,,,0,,America/Toronto,1
2331,,"Coopers Ave At Rose Cherry Place",,  43.632412, -79.660209,,,0,,America/Toronto,1
2332,,"Paisley Blvd At Confederation Pky",,  43.573425, -79.614036,,,0,,America/Toronto,1
2333,,"Southdown Rd At Lakeshore Rd",,  43.499138, -79.614292,,,0,,America/Toronto,1
2334,,"Winston Churchill Blvd At Derry Rd",,  43.588228, -79.771536,,,0,,America/Toronto,1
2335,,"Creditview Rd At South Parade Crt",,  43.576197, -79.683167,,,0,,America/Toronto,1
2336,,"Aquitaine Ave At Millcreek Dr",,  43.595077, -79.755952,,,0,,America/Toronto,1
2338,,"Erin Mills Pky At Millcreek Dr",,  43.590403, -79.740849,,,0,,America/Toronto,1
2339,,"Lakeshore Rd 2391 Lakeshore Rd",,  43.490643, -79.620074,,,0,,America/Toronto,1
2340,,"Derry Rd At Danton Promenade",,  43.585839, -79.773703,,,0,,America/Toronto,1
2341,,"Dixie Rd South Of Drew Rd",,  43.679097, -79.679985,,,0,,America/Toronto,1
2342,,"Aquitaine Ave At Formentera Ave",,  43.583982, -79.761862,,,0,,America/Toronto,1
2343,,"Matheson Blvd At 2365 Matheson Blvd",,  43.656569, -79.605986,,,0,,America/Toronto,1
2344,,"Matheson Blvd At Satellite Dr",,  43.655451, -79.607302,,,0,,America/Toronto,1
2347,,"Kitimat Rd South Of Argentia Rd",,  43.600637, -79.734012,,,0,,America/Toronto,1
2348,,"Lakeshore Rd West Of Southdown Rd",,  43.493958, -79.616498,,,0,,America/Toronto,1
2349,,"Creditview Rd North Of Britannia Rd",,  43.598442, -79.712924,,,0,,America/Toronto,1
2350,,"Winston Churchill Blvd North Of Beryl Rd",,  43.495269, -79.643747,,,0,,America/Toronto,1
2351,,"Royal Windsor Dr East Of Winston Churchill Blvd",,  43.497800, -79.644067,,,0,,America/Toronto,1
2352,,"Royal Windsor Dr At 2480 Royal Windsor Dr",,  43.499160, -79.642590,,,0,,America/Toronto,1
2353,,"Royal Windsor Dr At Avonhead Rd",,  43.504867, -79.636400,,,0,,America/Toronto,1
2354,,"Argentia Rd At 3050 Argentia Rd",,  43.595915, -79.785540,,,0,,America/Toronto,1
2355,,"Old Derry Rd At Historic Trail",,  43.624545, -79.730675,,,0,,America/Toronto,0
2356,,"Mississauga Rd South Of Badminton Dr",,  43.562967, -79.688445,,,0,,America/Toronto,1
2357,,"Winston Churchill Blvd At Hazelton Place",,  43.551044, -79.720037,,,0,,America/Toronto,1
2358,,"Inverhouse Dr South Of Lakeshore Rd",,  43.512904, -79.626310,,,0,,America/Toronto,1
2359,,"Inverhouse Dr North Of Bonnymede Dr",,  43.509758, -79.622286,,,0,,America/Toronto,1
2360,,"Morning Star Dr At Reindeer Dr",,  43.714682, -79.646547,,,0,,America/Toronto,1
2361,,"Morning Star Dr At Netherwood Dr",,  43.716016, -79.645934,,,0,,America/Toronto,1
2362,,"Morning Star Dr At Netherwood Dr",,  43.716304, -79.645952,,,0,,America/Toronto,1
2363,,"Morning Star Dr At Reindeer Dr",,  43.714836, -79.646631,,,0,,America/Toronto,1
2364,,"Morning Star Dr At Lancaster Ave",,  43.713171, -79.647438,,,0,,America/Toronto,1
2365,,"Airport Rd At Morning Star Dr",,  43.709195, -79.650047,,,0,,America/Toronto,1
2366,,"Airport Rd At Beverley Rd",,  43.707592, -79.647787,,,0,,America/Toronto,1
2367,,"Airport Rd At Ripon St",,  43.705789, -79.645246,,,0,,America/Toronto,1
2368,,"Airport Rd At Hull St",,  43.704271, -79.643344,,,0,,America/Toronto,1
2369,,"Millcreek Dr North Of Millrace Crt",,  43.594082, -79.749192,,,0,,America/Toronto,1
2371,,"Argentia Rd At Turner Valley Rd",,  43.598089, -79.742679,,,0,,America/Toronto,1
2372,,"Argentia Rd West Of Turner Valley Rd",,  43.597296, -79.745830,,,0,,America/Toronto,1
2373,,"Argentia Rd At 2283 Argentia Rd",,  43.598658, -79.748515,,,0,,America/Toronto,1
2374,,"Argentia Rd At Century Ave",,  43.600160, -79.752510,,,0,,America/Toronto,1
2375,,"Argentia Rd At Derry Rd",,  43.601264, -79.756291,,,0,,America/Toronto,1
2376,,"Meadowvale Blvd At Mississauga Rd",,  43.612843, -79.754702,,,0,,America/Toronto,1
2377,,"Argentia Rd At Campobello Rd",,  43.607822, -79.729577,,,0,,America/Toronto,1
2378,,"Argentia Rd At 1705 Argentia Rd",,  43.605054, -79.732497,,,0,,America/Toronto,1
2379,,"Argentia Rd At Derry Rd",,  43.600706, -79.755535,,,0,,America/Toronto,1
2380,,"Argentia Rd At Century Ave",,  43.600048, -79.752996,,,0,,America/Toronto,1
2381,,"Argentia Rd East Of Century Ave",,  43.598826, -79.749056,,,0,,America/Toronto,1
2382,,"Argentia Rd At 2220 Argentia Rd",,  43.597284, -79.746388,,,0,,America/Toronto,1
2383,,"Argentia Rd At Turner Valley Rd",,  43.597763, -79.742475,,,0,,America/Toronto,1
2384,,"Meadowvale Blvd At Fengate Dr",,  43.615057, -79.746328,,,0,,America/Toronto,1
2385,,"Glen Erin Dr At Shelter Bay Rd",,  43.587939, -79.760554,,,0,,America/Toronto,1
2386,,"Glen Erin Dr At Gananoque Dr",,  43.591404, -79.762961,,,0,,America/Toronto,1
2387,,"Glen Erin Dr At Derry Rd",,  43.592717, -79.765226,,,0,,America/Toronto,1
2388,,"Derry Rd At Montevideo Rd",,  43.594843, -79.763683,,,0,,America/Toronto,1
2389,,"Derry Rd At Millcreek Dr",,  43.596953, -79.761484,,,0,,America/Toronto,1
2391,,"Old Derry Rd At Historic Trail",,  43.624531, -79.730216,,,0,,America/Toronto,1
2392,,"Old Derry Rd At Gaslamp Walk",,  43.628154, -79.726409,,,0,,America/Toronto,1
2394,,"Millers Grove At Colebrook Cres",,  43.573589, -79.759957,,,0,,America/Toronto,1
2395,,"Derry Rd At Mclaughlin Rd",,  43.636125, -79.717048,,,0,,America/Toronto,1
2396,,"Derry Rd At Saint Barbara Blvd",,  43.639158, -79.713801,,,0,,America/Toronto,1
2397,,"Derry Rd At Maritz Dr",,  43.643055, -79.709356,,,0,,America/Toronto,1
2398,,"Millcreek Dr At Aquitaine Ave",,  43.595348, -79.754602,,,0,,America/Toronto,1
2400,,"Queen St At Beech St",,  43.577497, -79.707934,,,0,,America/Toronto,1
2401,,"Queen St At Barry Ave",,  43.579316, -79.710335,,,0,,America/Toronto,1
2402,,"Queen St S At Main St",,  43.581052, -79.712577,,,0,,America/Toronto,1
2403,,"Queen St S At Tannery St",,  43.582142, -79.714275,,,0,,America/Toronto,1
2404,,"Queen St S At Ontario St",,  43.584849, -79.717933,,,0,,America/Toronto,1
2405,,"Queen St S At Ellen St",,  43.586018, -79.719482,,,0,,America/Toronto,1
2406,,"Queen St S At Britannia Rd",,  43.588029, -79.722152,,,0,,America/Toronto,1
2407,,"Queen St N At Matlock Ave",,  43.590147, -79.725131,,,0,,America/Toronto,1
2408,,"Matlock Ave At Falconer Dr",,  43.590745, -79.724299,,,0,,America/Toronto,1
2409,,"Falconer Dr At Alpha Mills Rd",,  43.595503, -79.726659,,,0,,America/Toronto,1
2410,,"Falconer Dr At Hyde Mill Cres",,  43.598412, -79.727099,,,0,,America/Toronto,1
2411,,"Falconer Dr At Kenninghall Blvd",,  43.601253, -79.727497,,,0,,America/Toronto,1
2412,,"Falconer Dr North Of Oakington Place",,  43.602717, -79.729659,,,0,,America/Toronto,1
2413,,"Falconer Dr At 160 Falconer Dr",,  43.603982, -79.730859,,,0,,America/Toronto,1
2414,,"Falconer Dr At Kinsmen Gate",,  43.605667, -79.729512,,,0,,America/Toronto,1
2415,,"Mississauga Rd At Alpha Mills Rd",,  43.593188, -79.729164,,,0,,America/Toronto,1
2416,,"Mavis Rd At Britannia Rd",,  43.612010, -79.695311,,,0,,America/Toronto,1
2417,,"Argentia Rd West Of Campobello Rd",,  43.605906, -79.731352,,,0,,America/Toronto,1
2418,,"Argentia Rd At Kinsmen Gate",,  43.606440, -79.730808,,,0,,America/Toronto,1
2419,,"Mississauga Rd At Kitimat Rd",,  43.596745, -79.733915,,,0,,America/Toronto,1
2420,,"Erin Mills Pky At Erin Centre Blvd",,  43.561877, -79.711301,,,0,,America/Toronto,1
2421,,"Creditview Rd At Pickwick Dr",,  43.592152, -79.704436,,,0,,America/Toronto,1
2422,,"Kinsmen Gate At Falconer Dr",,  43.605987, -79.729739,,,0,,America/Toronto,1
2423,,"Falconer Dr West Of Kinsmen Gate",,  43.604192, -79.731015,,,0,,America/Toronto,1
2424,,"Falconer Dr At 114 Falconer Dr",,  43.602682, -79.729969,,,0,,America/Toronto,1
2425,,"Falconer Dr At Come By Chance Mews",,  43.601436, -79.727815,,,0,,America/Toronto,1
2426,,"Falconer Dr At Bow River Cres",,  43.599659, -79.727456,,,0,,America/Toronto,1
2427,,"Falconer Dr At Alpha Mills Rd",,  43.595237, -79.726596,,,0,,America/Toronto,1
2428,,"Falconer Dr At Matlock Ave",,  43.591052, -79.724380,,,0,,America/Toronto,1
2429,,"Queen St N South Of Matlock Ave",,  43.589542, -79.724573,,,0,,America/Toronto,1
2430,,"Kitimat Rd North Of Mississauga Rd",,  43.600446, -79.733625,,,0,,America/Toronto,1
2431,,"Queen St S At Henry St",,  43.586213, -79.720010,,,0,,America/Toronto,1
2432,,"Queen St S At Caroline St",,  43.584485, -79.717669,,,0,,America/Toronto,1
2433,,"Queen St S At Tannery St",,  43.581990, -79.714315,,,0,,America/Toronto,1
2434,,"Queen St S At Pearl St",,  43.581130, -79.713145,,,0,,America/Toronto,1
2435,,"Queen St At Barry Ave",,  43.579201, -79.710510,,,0,,America/Toronto,1
2436,,"Queen St At Beech St",,  43.577089, -79.707682,,,0,,America/Toronto,1
2437,,"Thomas St At Joymar Dr",,  43.577149, -79.715545,,,0,,America/Toronto,1
2438,,"Thomas St At Gafney Dr",,  43.575513, -79.717314,,,0,,America/Toronto,1
2439,,"Vista Dr At Turney Dr",,  43.574628, -79.718683,,,0,,America/Toronto,1
2440,,"Vista Dr At Vista Blvd",,  43.575547, -79.720273,,,0,,America/Toronto,1
2441,,"Vista Blvd At Vista Dr",,  43.575690, -79.723404,,,0,,America/Toronto,1
2442,,"Vista Blvd At Sora Dr",,  43.575042, -79.725114,,,0,,America/Toronto,1
2443,,"Vista Blvd At Turney Dr",,  43.573863, -79.726761,,,0,,America/Toronto,1
2448,,"Thomas St At Hillside Dr",,  43.576071, -79.716472,,,0,,America/Toronto,1
2450,,"Thomas St At Queen St",,  43.580035, -79.711855,,,0,,America/Toronto,1
2452,,"Queen St At Old Station Rd",,  43.576290, -79.706337,,,0,,America/Toronto,1
2453,,"Queen St At Old Station Rd",,  43.576384, -79.706694,,,0,,America/Toronto,1
2454,,"Windwood Dr At Wabukayne Crt",,  43.579343, -79.737000,,,0,,America/Toronto,1
2455,,"Queen St S North Of Kerr St",,  43.583617, -79.716547,,,0,,America/Toronto,1
2456,,"Queen St S North Of Kerr St",,  43.583806, -79.716482,,,0,,America/Toronto,1
2457,,"Falconer Dr At North Hyde Mill Cres",,  43.599485, -79.727249,,,0,,America/Toronto,1
2458,,"Britannia Rd At Winston Churchill Blvd",,  43.569142, -79.743566,,,0,,America/Toronto,1
2459,,"Britannia Rd At Glen Erin Dr",,  43.574176, -79.737938,,,0,,America/Toronto,1
2460,,"Britannia Rd At Erin Mills Pky",,  43.578108, -79.733570,,,0,,America/Toronto,1
2461,,"Britannia Rd At Turney Dr",,  43.582208, -79.729025,,,0,,America/Toronto,1
2462,,"Britannia Rd At Joymar Dr",,  43.584547, -79.726412,,,0,,America/Toronto,1
2463,,"Britannia Rd At Brookside Dr",,  43.586333, -79.724385,,,0,,America/Toronto,1
2464,,"Queen St S South Of Britannia Rd",,  43.587741, -79.722121,,,0,,America/Toronto,1
2465,,"Argentia Rd West Of Kitimat Rd",,  43.603186, -79.737115,,,0,,America/Toronto,1
2466,,"Britannia Rd At Millcreek Dr",,  43.584898, -79.726417,,,0,,America/Toronto,1
2467,,"Britannia Rd At Turney Dr",,  43.582382, -79.729245,,,0,,America/Toronto,1
2468,,"Britannia Rd At Erin Mills Pky",,  43.579101, -79.732992,,,0,,America/Toronto,1
2469,,"Britannia Rd West Of Glen Erin Dr",,  43.573016, -79.739671,,,0,,America/Toronto,1
2470,,"Britannia Rd At Winston Churchill Blvd",,  43.569003, -79.744002,,,0,,America/Toronto,1
2471,,"Britannia Rd At Paddle Rd",,  43.570739, -79.742208,,,0,,America/Toronto,1
2472,,"Britannia Rd At Greensboro Dr",,  43.570271, -79.742255,,,0,,America/Toronto,1
2473,,"Tomken Rd At Courtneypark Dr",,  43.654621, -79.669896,,,0,,America/Toronto,1
2474,,"Tomken Rd At Pacific Circle",,  43.656935, -79.673008,,,0,,America/Toronto,1
2475,,"Tomken Rd At Mid-Way Blvd",,  43.659932, -79.676737,,,0,,America/Toronto,1
2476,,"Tomken Rd At Pacific Gate",,  43.662350, -79.680280,,,0,,America/Toronto,1
2477,,"Tomken Rd At Derry Rd",,  43.665338, -79.684134,,,0,,America/Toronto,1
2478,,"Tomken Rd At Gana Crt",,  43.666812, -79.686223,,,0,,America/Toronto,0
2479,,"Tomken Rd At Cardiff Blvd",,  43.668514, -79.688580,,,0,,America/Toronto,1
2480,,"Cardiff Blvd At Tomken Rd",,  43.669156, -79.688070,,,0,,America/Toronto,1
2481,,"Lorimar Dr South Of Cardiff Blvd",,  43.668480, -79.685653,,,0,,America/Toronto,1
2482,,"Lorimar Dr At Maxwell Rd",,  43.669764, -79.682971,,,0,,America/Toronto,1
2483,,"Derry Rd At Edwards Blvd",,  43.648245, -79.703454,,,0,,America/Toronto,1
2484,,"Tomken Rd At Pacific Gate",,  43.662748, -79.681214,,,0,,America/Toronto,1
2485,,"Tomken Rd At Mid-Way Blvd",,  43.660004, -79.677554,,,0,,America/Toronto,1
2486,,"Tomken Rd At Pacific Circle",,  43.657232, -79.673758,,,0,,America/Toronto,0
2487,,"Tomken Rd At Courtneypark Dr",,  43.654434, -79.670124,,,0,,America/Toronto,1
2488,,"Tomken Rd At Tristar Dr",,  43.652824, -79.667915,,,0,,America/Toronto,1
2489,,"Tomken Rd At Meyerside Dr",,  43.650857, -79.665280,,,0,,America/Toronto,1
2490,,"Falconer Dr At Plainsman Rd",,  43.596351, -79.727984,,,0,,America/Toronto,1
2492,,"Lorimar Dr East Of Maxwell Rd",,  43.671044, -79.681516,,,0,,America/Toronto,1
2493,,"Cardiff Blvd At Khalsa Dr",,  43.673332, -79.680064,,,0,,America/Toronto,1
2494,,"Tomken Rd At Derry Rd",,  43.665767, -79.685365,,,0,,America/Toronto,1
2495,,"Creditview Rd At Britannia Rd",,  43.597455, -79.711607,,,0,,America/Toronto,1
2496,,"Argentia Rd At Creditview Rd",,  43.608855, -79.727758,,,0,,America/Toronto,1
2497,,"Derry Rd At Hurontario St",,  43.645701, -79.706274,,,0,,America/Toronto,1
2498,,"Derry Rd At Kennedy Rd",,  43.655367, -79.695563,,,0,,America/Toronto,1
2499,,"Derry Rd At Kennedy Rd",,  43.656307, -79.695084,,,0,,America/Toronto,1
2500,,"Courtneypark Dr West Of Netherhart Rd",,  43.671157, -79.649597,,,0,,America/Toronto,1
2502,,"Dixie Rd At Meyerside Dr",,  43.660240, -79.653798,,,0,,America/Toronto,1
2503,,"Dixie Rd At Courtneypark Dr",,  43.663122, -79.657690,,,0,,America/Toronto,1
2505,,"Financial Dr At 6768 Financial Dr",,  43.609929, -79.740140,,,0,,America/Toronto,1
2506,,"Glen Erin Dr At Credit Valley Rd",,  43.552755, -79.708054,,,0,,America/Toronto,1
2507,,"Derry Rd At Dixie Rd",,  43.674467, -79.675450,,,0,,America/Toronto,1
2508,,"Glen Erin Dr At Eglinton Ave",,  43.553932, -79.711817,,,0,,America/Toronto,1
2509,,"Cardiff Blvd At Transmark Crt",,  43.674192, -79.681224,,,0,,America/Toronto,1
2510,,"Cardiff Blvd At Lorimar Dr",,  43.669532, -79.687900,,,0,,America/Toronto,1
2512,,"Old Derry Rd At Gazette Gate",,  43.619397, -79.736534,,,0,,America/Toronto,1
2513,,"Tomken Rd At Gana Crt",,  43.666854, -79.686743,,,0,,America/Toronto,1
2514,,"Derry Rd At Tomken Rd",,  43.666147, -79.684005,,,0,,America/Toronto,1
2515,,"Derry Rd At Maxwell Rd",,  43.668261, -79.681503,,,0,,America/Toronto,1
2516,,"Derry Rd At Columbus Rd",,  43.671188, -79.678387,,,0,,America/Toronto,1
2517,,"Creditview Rd At Willowvale Gardens",,  43.583120, -79.692479,,,0,,America/Toronto,1
2518,,"Hurontario St At Derry Rd W",,  43.646165, -79.706557,,,0,,America/Toronto,1
2519,,"Burnhamthorpe Rd W At Sussex Gate",,  43.592040, -79.636800,,,0,,America/Toronto,1
2520,,"Dixie Rd At Courtneypark Dr",,  43.663560, -79.658995,,,0,,America/Toronto,1
2521,,"Dixie Rd At Meyerside Dr",,  43.660568, -79.654920,,,0,,America/Toronto,1
